name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
reykjavic,2023-11-13T19:00:00,5.9,1.3,-5,45.2,0,0,,0,0,41,29.6,80,995,94.6,10,0,0,0,10,Overcast,cloudy,"BIKF,BIRK"
reykjavic,2023-11-13T20:00:00,5,-0.9,-3,56.23,0,0,,0,0,44.3,42.5,80,995,100,10,0,0,0,10,Overcast,cloudy,BIKF
reykjavic,2023-11-13T21:00:00,6.9,2.1,-4,45.51,0,0,,0,0,51.8,37,90,995,100,10,0,0,0,10,Overcast,cloudy,"BIKF,BIRK"
reykjavic,2023-11-13T22:00:00,6.9,2,-3,49.02,0.1,100,rain,0,0,53.6,38.9,90,995,88,10,0,0,0,10,"Rain, Partially cloudy",rain,"BIKF,BIRK"
reykjavic,2023-11-13T23:00:00,6,1.2,-1,60.8,0.2,100,rain,0,0,54.4,31.7,70,996,99.8,10,0,0,0,10,"Rain, Overcast",rain,BIKF
reykjavic,2023-11-14T00:00:00,7,2.5,-2,52.79,0.2,100,rain,0,0,50,31.7,90,995,96.8,10,0,0,0,10,"Rain, Overcast",rain,"BIKF,BIRK"
reykjavic,2023-11-14T01:00:00,7,2,-2,52.79,0,0,,0,0,61.2,38.9,90,996,94.9,10,0,0,0,10,Overcast,cloudy,"BIKF,BIRK"
reykjavic,2023-11-14T02:00:00,8,3,-1,53.04,0,0,,0,0,64.8,44.5,100,995,99.6,10,0,0,0,10,Overcast,cloudy,"BIKF,BIRK"
reykjavic,2023-11-14T03:00:00,7.9,3.2,-1,53.06,0,0,,0,0,59.4,40.6,90,996,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"BIKF,BIRK"
reykjavic,2023-11-14T04:00:00,7,2,0,61.06,0,0,,0,0,57.6,38.8,100,997,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"BIKF,BIRK"
reykjavic,2023-11-14T05:00:00,8,3.7,1,61.28,0,0,,0,0,51.5,33.5,100,998,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,BIKF
reykjavic,2023-11-14T06:00:00,7,2.3,0,61.06,0,0,,0,0,51.8,33.5,90,998,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"BIKF,BIRK"
reykjavic,2023-11-14T07:00:00,7,2.2,0,61.06,0,0,,0,0,33.8,35.3,80,999,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"BIKF,BIRK"
reykjavic,2023-11-14T08:00:00,7,3.1,0.9,65.57,0,0,,0,0,31.7,24.2,80,1000,100,10,0,0,0,10,Overcast,cloudy,"BIKF,BIRK"
reykjavic,2023-11-14T09:00:00,6,2.5,0,65.39,0,0,,0,0,33.5,18.4,90,1001,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"BIKF,BIRK"
reykjavic,2023-11-14T10:00:00,7,2.6,0,61.06,0,0,,0,0,50,29.5,100,1001,88,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"BIKF,BIRK"
reykjavic,2023-11-14T11:00:00,7,2.8,0.9,65.59,0,0,,0,0,29.2,27.7,90,1002,88,10,12,0,0,10,Partially cloudy,partly-cloudy-day,"BIKF,BIRK"
reykjavic,2023-11-14T12:00:00,7,2.8,1,65.59,0,0,,0,0,29.9,27.8,90,1003,88,10,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"BIKF,BIRK"
reykjavic,2023-11-14T13:00:00,7,3,1,65.59,0,0,,0,0,29.9,26,100,1003,88,10,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"BIKF,BIRK"
reykjavic,2023-11-14T14:00:00,6.2,2.6,-0.1,64.03,0,0,,0,0,30.2,19.1,90.8,1003,99.9,24.1,58,0.2,1,10,Overcast,cloudy,
reykjavic,2023-11-14T15:00:00,6.2,2.8,0,64.49,0,0,,0,0,28.8,18,88,1003,100,24.1,38,0.1,0,10,Overcast,cloudy,
reykjavic,2023-11-14T16:00:00,6.1,3,-0.3,63.54,0,0,,0,0,27.7,15.1,82.3,1004,100,24.1,16,0.1,0,10,Overcast,cloudy,
reykjavic,2023-11-14T17:00:00,5.7,2.4,0.4,68.72,0.2,0,rain,0,0,24.8,16.2,74.1,1004,99.8,24.1,1,0,0,10,Overcast,cloudy,
reykjavic,2023-11-14T18:00:00,5.5,2.4,0.6,70.7,0,0,,0,0,24.5,14.4,73.3,1005,99.1,24.1,0,0,0,10,Overcast,cloudy,
reykjavic,2023-11-14T19:00:00,5,1.9,0.5,72.67,0,28.6,,0,0,22.3,14,64.2,1005,97,24.1,0,0,0,10,Overcast,cloudy,
reykjavic,2023-11-14T20:00:00,4.8,1.7,0.2,72.11,0,28.6,,0,0,21.6,13.3,64.4,1006,93,24.1,0,0,0,10,Overcast,cloudy,
reykjavic,2023-11-14T21:00:00,4.4,1.2,-0.1,72.56,0,28.6,,0,0,22,13.3,61.6,1007,92.1,24.1,0,0,0,10,Overcast,cloudy,
reykjavic,2023-11-14T22:00:00,4.3,1,-0.4,71.49,0,28.6,,0,0,23,14,62,1007,100,24.1,0,0,0,10,Overcast,cloudy,
reykjavic,2023-11-14T23:00:00,4.3,0.8,-0.6,70.46,0,28.6,,0,0,23.4,15.1,63.3,1007,100,24.1,0,0,0,10,Overcast,cloudy,
