name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
de bilt,2023-11-11T19:00:00,7.5,5.3,6.1,90.49,0,0,,0,0,13.7,12.2,226,1005.4,79.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-11T20:00:00,7.2,5.5,5.8,90.51,0,0,,0,0,15.1,9,254,1005.4,68.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-11T21:00:00,6.5,5.2,5.7,94.94,0,0,,0,0,15.5,6.8,207,1005.4,75,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,D5777,EHRD,EHDL,EHLE,EHAM"
de bilt,2023-11-11T22:00:00,6.3,4.4,5.5,94.71,0,0,,0,0,16.2,9.1,196,1005.2,75.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,D5777,EHRD,EHDL,EHLE,EHAM"
de bilt,2023-11-11T23:00:00,5.8,4.6,5.5,97.62,0,0,,0,0,18.4,6.2,188,1005,67.7,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T00:00:00,5.4,3.6,4.7,95.11,0,0,rain,0,0,18.4,8.4,195,1005,69.5,8.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T01:00:00,5.6,4.7,4.9,95.01,0,0,,0,0,13.3,5.4,211,1005,51.5,8.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T02:00:00,4.7,3.2,4.5,98.45,0,0,,0,0,14.4,6.6,176,1004.2,65.7,9.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T03:00:00,4.4,2.8,4,97.48,0,0,,0,0,14,6.8,193,1004.2,54.3,6.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T04:00:00,4.4,4.4,4,97.7,0,0,,0,0,14.8,3.5,190,1004.2,73.7,5.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T05:00:00,4.9,3.1,4.2,95.31,0,0,,0,0,18,8,176,1004,77,5.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T06:00:00,4.4,4.4,4.1,97.48,0,0,,0,0,18,2.4,112,1004,45.5,5.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T07:00:00,4.1,2.2,3.9,98.79,0,0,,0,0,10.4,7.5,178,1004.2,66.6,5.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T08:00:00,4.4,3.1,4.2,98.79,0,0,,0,0,11.5,5.8,173,1005,46.6,5.1,6,0,0,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T09:00:00,5.1,3.7,4.6,96.54,0,0,,0,0,13,6.7,161,1005.2,51.5,6.1,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T10:00:00,6.4,5.2,5.9,96.3,0,0,,0,0,13,6.6,152,1005.2,51.5,7.5,79,0.3,1,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T11:00:00,8,6.7,6.5,90.12,0,0,,0,0,14,8,177,1005.6,47.3,9,143,0.5,1,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T12:00:00,7.9,6,6.4,90.03,0,0,,0,0,16.2,10.6,185,1006,75,8.5,151,0.5,2,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T13:00:00,8.8,6.7,6.2,83.58,0,0,,0,0,18.4,13.1,197,1006,59.5,8.6,85,0.3,1,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T14:00:00,8.3,6,6.2,86.64,0,0,,0,0,19.1,13.8,179,1006,68.7,8.6,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T15:00:00,8,6.2,6.1,88.31,0,0,rain,0,0,16.9,10.1,196,1006.2,75,7.9,32,0.1,0,10,Partially cloudy,partly-cloudy-day,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T16:00:00,7.1,5.1,5.8,91.57,0,0,rain,0,0,29.5,10.5,184,1006.2,94,7.7,11,0,0,10,Overcast,cloudy,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T17:00:00,5.4,3.5,5.2,98.24,0,0,,0,0,11.9,8.7,196,1007,94,4.8,7,0,0,10,Overcast,cloudy,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T18:00:00,5,2.9,5,99.77,0,0,,0,0,10.8,9.1,51,1007,100,2.4,0,0,0,10,Overcast,cloudy,"02629,D5777,EHRD,EHDL,EHLE,EHAM"
de bilt,2023-11-12T19:00:00,5.1,2.4,4.6,96.48,0,0,,0,0,12.6,11.7,158,1007,100,1.7,0,0,0,10,Overcast,cloudy,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T20:00:00,4.9,3.1,4.2,95.15,0,0,,0,0,12.6,7.9,158,1007.4,94.5,5,0,0,0,10,Overcast,cloudy,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T21:00:00,4.5,2.9,4.5,100,0,0,,0,0,13.3,6.7,154,1007.4,92.7,3.9,0,0,0,10,Overcast,cloudy,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T22:00:00,4.9,2.9,4.5,97.27,0,0,,0,0,13.7,8.2,151,1007.4,88,4.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-12T23:00:00,4.5,2.8,4.5,99.94,0,0,,0,0,13.7,7.1,147,1007.8,81.2,2.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T00:00:00,4.9,3.6,4.7,98.91,0,0,,0,0,14.8,5.8,129,1007.4,94.5,2.5,0,0,0,10,Overcast,cloudy,"02629,EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T01:00:00,5,2.9,4.7,98.56,0,0,,0,0,14.4,8.7,133,1007,77.1,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T02:00:00,4.7,2.4,4.3,97.39,0,0,,0,0,14.8,9.6,123,1006.4,51.5,6.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T03:00:00,4.4,2,4.4,100,0,0,,0,0,16.2,10,127,1006,100,7.5,0,0,0,10,Overcast,cloudy,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T04:00:00,4.8,2.3,4.7,98.81,0,0,,0,0,16.9,10.9,133,1005.4,62.5,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T05:00:00,5.4,3.3,4.8,96.01,0,0,,0,0,16.2,9.7,130,1005.2,94,8.8,0,0,0,10,Overcast,cloudy,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T06:00:00,5.7,2.8,5.5,98.57,0,0,rain,0,0,19.1,13.9,135,1004.3,100,7.7,0,0,0,10,Overcast,cloudy,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T07:00:00,6.1,3.3,5.8,98.34,0,0,rain,0,0,20.5,13.7,136,1003.4,82.6,5.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T08:00:00,6.8,4.1,6.6,98.35,0.6,100,rain,0,0,20.9,14.8,143,1003,93.4,3.5,0,0,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T09:00:00,7,3.8,7,100,1.7,100,rain,0,0,21.6,18.3,154,1002,90.9,2.9,6,0,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T10:00:00,8.7,5.8,8.5,98.85,1.8,100,rain,0,0,25.9,18.7,162,1000.7,88,6.1,21,0.1,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T11:00:00,9.5,6.4,9.3,98.85,1.3,100,rain,0,0,33.5,23.9,164,999.5,90.1,7.5,20,0.1,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T12:00:00,10.1,10.1,9.5,95.92,0.6,100,rain,0,0,38.2,30.2,150,997.3,90.1,6,11,0,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T13:00:00,10.8,10.8,10.7,98.87,0.4,100,rain,0,0,42.8,27.3,171,995,90.1,6,17,0.1,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T14:00:00,13.6,13.6,12.3,91.6,0,0,rain,0,0,57.6,35.4,207,994.2,90.5,8,47,0.2,0,10,Overcast,cloudy,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T15:00:00,14.7,14.7,12.8,88.02,0.3,100,rain,0,0,77.8,41.1,226,993.6,73.6,10,71,0.3,1,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T16:00:00,14.1,14.1,10.6,79.39,0,0,,0,0,66,41.5,240,994.1,53.3,9.7,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T17:00:00,13.1,13.1,8.4,73.05,0.5,100,rain,0,0,50,38.7,246,994.8,40.8,10,0,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T18:00:00,12.7,12.7,8.3,74.52,0,0,,0,0,46.4,38.3,244,995.6,57.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T19:00:00,12.9,12.9,8.3,73.86,0,0,,0,0,58.6,37.4,238,996.6,76.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T20:00:00,12.5,12.5,8.4,75.9,0,0,,0,0,62.4,37,236,996.8,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T21:00:00,12.5,12.5,8.4,75.9,0,0,,0,0,60.7,36.1,239,997.1,70.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T22:00:00,12.9,12.9,8.3,73.86,0,0,rain,0,0,59.4,38.1,236,997.8,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-13T23:00:00,12.5,12.5,8.7,77.87,0,0,rain,0,0,61.5,38.9,236,998.1,92.5,10,0,0,0,10,Overcast,cloudy,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T00:00:00,12.7,12.7,8.5,75.39,0,0,rain,0,0,65.6,42.9,238,998.1,90.9,10,0,0,0,10,Overcast,cloudy,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T01:00:00,12.3,12.3,8.9,80.05,0.2,100,rain,0,0,63.9,41.1,242,998.1,80.8,10,0,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T02:00:00,12.5,12.5,8.9,78.78,0.4,100,rain,0,0,61.2,40.6,246,998.3,88,9.8,0,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T03:00:00,12.7,12.7,8.9,77.72,0.5,100,rain,0,0,68.4,41.6,246,999.1,93,10,0,0,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T04:00:00,12.7,12.7,8.9,77.72,0.2,100,rain,0,0,65.2,42.3,246,999.3,90.5,10,0,0,0,10,"Rain, Overcast",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T05:00:00,12.5,12.5,9.2,79.89,0.2,100,rain,0,0,63.5,39.6,248,1000.1,78.8,9.4,0,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T06:00:00,12.3,12.3,8.9,80.05,0.3,100,rain,0,0,58.3,37.9,248,1000.1,78.8,10,0,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T07:00:00,12.7,12.7,9.3,79.73,0.2,100,rain,0,0,61.6,36.8,246,1000.3,75.7,10,0,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T08:00:00,12.7,12.7,9.3,79.73,0.4,100,rain,0,0,55.4,34.6,246,1001.1,88,9.8,6,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T09:00:00,12.7,12.7,9.3,79.73,0.4,100,rain,0,0,48.2,33,244,1001.1,57.9,10,9,0,0,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T10:00:00,12.5,12.5,9.5,81.95,0.3,100,rain,0,0,48.2,32.7,246,1001.4,64.1,9.2,54,0.2,1,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T11:00:00,13.3,13.3,9.5,77.99,0.2,100,rain,0,0,46.4,33.6,246,1001.8,58.3,10,59,0.2,1,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T12:00:00,13.5,13.5,9.5,76.95,0.4,100,rain,0,0,49.3,31.6,246,1001.4,64.4,10,86,0.3,1,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T13:00:00,13.5,13.5,9.7,78.02,0.3,100,rain,0,0,49,28.4,242,1001.4,75.7,9.1,139,0.5,1,10,"Rain, Partially cloudy",rain,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T14:00:00,12.7,12.7,10.1,84.08,0.3,0,rain,0,0,46.1,24.2,236,1000.4,42.4,9.6,50,0.2,1,10,Partially cloudy,partly-cloudy-day,"EHRD,EHDL,EHLE,E3206,EHAM"
de bilt,2023-11-14T15:00:00,11.8,11.8,9.9,88.13,0.6,100,rain,0,0,43.9,19.4,242.4,1001,100,19.7,108,0.4,1,10,"Rain, Overcast",rain,
de bilt,2023-11-14T16:00:00,11.5,11.5,9.7,88.7,0.7,100,rain,0,0,38.9,19.1,245.4,1001,100,20.1,36,0.1,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T17:00:00,11.2,11.2,9.7,90.48,0.9,100,rain,0,0,37.1,16.9,251.5,1001,100,8.2,6,0,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T18:00:00,10.9,10.9,9.5,91.07,1,100,rain,0,0,32.8,15.1,256.7,1002,100,12.5,0,0,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T19:00:00,10.8,10.8,9.4,91.06,1.1,100,rain,0,0,32.4,14.8,259.4,1002,100,19.4,0,0,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T20:00:00,10.6,10.6,9.1,90.44,0.2,100,rain,0,0,29.9,13.7,259.3,1003,100,8.7,0,0,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T21:00:00,10.3,10.3,9.2,92.89,0.2,100,rain,0,0,28.4,13.7,257.8,1004,100,13.5,0,0,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T22:00:00,10.2,10.2,9.2,93.51,0,100,rain,0,0,27.7,14,262.4,1005,100,15.6,0,0,0,10,"Rain, Overcast",rain,
de bilt,2023-11-14T23:00:00,10,7.9,8.8,92.25,0,100,rain,0,0,28.8,14.8,263.8,1005,100,14.1,0,0,0,10,"Rain, Overcast",rain,
